timestamp,open,high,low,close,volume,symbol,log_price,log_return,simple_return
2025-09-16 09:00:00,0.871061,0.872459,0.868244,0.87023,639197.92951053,ADA/USD,-0.13899773445642916,-0.0005560201964789624,-0.0005558656458952704
2025-09-16 10:00:00,0.870438,0.874582,0.868943,0.868943,749628.91361473,ADA/USD,-0.14047774850324884,-0.0014800140468196887,-0.0014789193661445266
2025-09-16 11:00:00,0.869465,0.871545,0.868249,0.870066,51446.54529768,ADA/USD,-0.13918620814192337,0.0012915403613254772,0.001292374758758541
2025-09-16 12:00:00,0.870518,0.872371,0.869421,0.87165,283935.88370524,ADA/USD,-0.13736731179291276,0.0018188963490106125,0.0018205515443656672
2025-09-16 13:00:00,0.87165,0.876416,0.86,0.866452,781610.39417832,ADA/USD,-0.14334856662917164,-0.005981254836258887,-0.005963402741926305
2025-09-16 14:00:00,0.866694,0.866694,0.857096,0.865499,392401.52565307,ADA/USD,-0.1444490597680426,-0.0011004931388709505,-0.00109988781836734
2025-09-16 15:00:00,0.8655,0.870619,0.861645,0.870399,256372.05721371,ADA/USD,-0.13880355177817763,0.005645507989864962,0.0056614739011831006
2025-09-16 16:00:00,0.870398,0.871248,0.866755,0.869,168066.53499286,ADA/USD,-0.140412153716745,-0.0016086019385673778,-0.0016073088319265016
2025-09-16 17:00:00,0.869845,0.880546,0.869845,0.87753,638335.97738264,ADA/USD,-0.13064413619232562,0.009768017524419387,0.00981588032220948
2025-09-16 18:00:00,0.877498,0.880551,0.874001,0.875341,162013.91181944,ADA/USD,-0.13314175425769673,-0.0024976180653711044,-0.0024945016124804376
2025-09-16 19:00:00,0.87566,0.878352,0.874001,0.877901,164218.92075271,ADA/USD,-0.1302214479687227,0.0029203062889740228,0.00292457453723749
2025-09-16 20:00:00,0.8779,0.878907,0.876424,0.877181,60518.92916458,ADA/USD,-0.13104192249970276,-0.0008204745309800532,-0.0008201380337874431
2025-09-16 21:00:00,0.877369,0.88272,0.877368,0.882501,97526.34353152,ADA/USD,-0.12499535703085132,0.006046565468851434,0.006064882846299691
2025-09-16 22:00:00,0.882732,0.8836,0.88175,0.883577,79513.69982082,ADA/USD,-0.1237768376527309,0.001218519378120425,0.0012192620744906346
2025-09-16 23:00:00,0.883006,0.883006,0.88,0.880446,123207.44538675,ADA/USD,-0.1273266817170234,-0.003549844064292512,-0.0035435508167369623
2025-09-17 00:00:00,0.880708,0.881913,0.877999,0.878471,107601.76585723,ADA/USD,-0.12957238271374139,-0.0022457009967179753,-0.0022431812967518283
2025-09-17 01:00:00,0.879619,0.881885,0.876527,0.87787,144170.95129893,ADA/USD,-0.13025676009086531,-0.0006843773771239292,-0.0006841432443415174
2025-09-17 02:00:00,0.877757,0.883246,0.876166,0.879241,207234.28615717,ADA/USD,-0.12869624367702134,0.0015605164138439709,0.0015617346531946463
2025-09-17 03:00:00,0.879281,0.881476,0.87366,0.874,1411570.77802543,ADA/USD,-0.1346749033266016,-0.005978659649580248,-0.0059608230280435714
2025-09-17 04:00:00,0.874,0.876119,0.86767,0.869585,200649.34010131,ADA/USD,-0.13973919263393597,-0.00506428930733438,-0.005051487414187594
2025-09-17 05:00:00,0.869917,0.878804,0.869774,0.878803,175995.59242045,ADA/USD,-0.12919452473149143,0.010544667902444543,0.0106004588395614
2025-09-17 06:00:00,0.878923,0.882138,0.878071,0.881422,113312.8982339,ADA/USD,-0.12621876659530623,0.002975758136185197,0.0029801900994876895
2025-09-17 07:00:00,0.881603,0.887199,0.88083,0.882519,382132.24892982,ADA/USD,-0.1249749606614043,0.0012438059339019286,0.0012445797813078752
2025-09-17 08:00:00,0.882679,0.882679,0.873816,0.877217,144127.12989546,ADA/USD,-0.13100088278122943,-0.006025922119825125,-0.006007802664871886
2025-09-17 09:00:00,0.877077,0.877382,0.872426,0.872574,66723.5675451,ADA/USD,-0.13630781474845624,-0.005306931967226813,-0.005292875081080339
2025-09-17 10:00:00,0.872414,0.874471,0.869674,0.87168,261483.37179173,ADA/USD,-0.13733289490109887,-0.0010250801526426323,-0.0010245549374607865
2025-09-17 11:00:00,0.871896,0.875146,0.871896,0.872309,134842.63001474,ADA/USD,-0.1366115600448886,0.0007213348562102595,0.0007215950807635263
2025-09-17 12:00:00,0.872389,0.873099,0.869222,0.872013,1044853.90545697,ADA/USD,-0.13695094692740362,-0.0003393868825150026,-0.0003393292973017381
2025-09-17 13:00:00,0.872013,0.873185,0.868962,0.871213,769104.19789509,ADA/USD,-0.13786878552797732,-0.000917838600573706,-0.0009174175155646225
2025-09-17 14:00:00,0.870919,0.872567,0.864269,0.865736,591689.77840965,ADA/USD,-0.1441752667804003,-0.006306481252422974,-0.006286637136957429
2025-09-17 15:00:00,0.865134,0.870977,0.864614,0.868796,1378542.43046764,ADA/USD,-0.1406469338646301,0.003528332915770205,0.003534564809595686
2025-09-17 16:00:00,0.868682,0.87193,0.861987,0.871776,170044.65941933,ADA/USD,-0.13722276880660952,0.0034241650580205674,0.0034300342082607127
2025-09-17 17:00:00,0.871552,0.884682,0.864542,0.864542,2372723.7138357,ADA/USD,-0.14555539204295592,-0.008332623236346398,-0.008298003156774203
2025-09-17 18:00:00,0.865511,0.88367,0.862443,0.866604,1567736.96787572,ADA/USD,-0.14317315394730817,0.0023822380956477485,0.0023850778793859106
2025-09-17 19:00:00,0.867,0.884218,0.867,0.883021,844979.10345575,ADA/USD,-0.12440629610152129,0.018766857845786883,0.018944062109106152
2025-09-17 20:00:00,0.8842,0.895993,0.88,0.881032,994646.55047388,ADA/USD,-0.12666133134464502,-0.002255035243123732,-0.0022524945612844016
2025-09-17 21:00:00,0.881344,0.892914,0.876135,0.890485,596189.03456687,ADA/USD,-0.11598902086368962,0.010672310480955405,0.010729462720990846
2025-09-17 22:00:00,0.892212,0.9119,0.891067,0.910543,1074130.52042744,ADA/USD,-0.09371415413116217,0.022274866732527446,0.022524803898998913
2025-09-17 23:00:00,0.910571,0.92,0.907633,0.913268,962208.38810237,ADA/USD,-0.0907259036734423,0.0029882504577198737,0.0029927197287771268
2025-09-18 00:00:00,0.913956,0.918256,0.907909,0.909438,648366.63644334,ADA/USD,-0.09492845267139839,-0.004202548997956093,-0.004193730646425808
2025-09-18 01:00:00,0.909374,0.918183,0.90763,0.915584,483891.93720747,ADA/USD,-0.08819316593627316,0.006735286735125232,0.0067580197880448
2025-09-18 02:00:00,0.916203,0.916626,0.907752,0.916621,284274.44203661,ADA/USD,-0.08706119641241476,0.0011319695238583977,0.0011326104431708117
2025-09-18 03:00:00,0.916651,0.92481,0.916195,0.917279,1913521.32290873,ADA/USD,-0.08634360000232036,0.0007175964100944038,0.0007178539439964826
2025-09-18 04:00:00,0.917577,0.918,0.912122,0.914409,549013.42201544,ADA/USD,-0.08947732403028837,-0.0031337240279680073,-0.0031288190397904536
2025-09-18 05:00:00,0.914637,0.914706,0.908233,0.90872,306372.56770008,ADA/USD,-0.09571826305897092,-0.006240939028682557,-0.006221504818959667
2025-09-18 06:00:00,0.908721,0.909715,0.899613,0.903405,450330.57583218,ADA/USD,-0.10158432113005983,-0.005866058071088906,-0.0058488863456289675
2025-09-18 07:00:00,0.903419,0.91339,0.902269,0.907837,2294758.00616311,ADA/USD,-0.09669043191416729,0.0048938892158925384,0.004905883850543136
2025-09-18 08:00:00,0.908073,0.92,0.907935,0.919975,190378.91798329,ADA/USD,-0.08340878322131201,0.01328164869285528,0.01337024157420319
2025-09-18 09:00:00,0.919973,0.920201,0.916109,0.917843,75863.27806938,ADA/USD,-0.08572892695305422,-0.0023201437317422052,-0.002317454278648934
2025-09-18 10:00:00,0.917966,0.919165,0.91125,0.913414,126833.30771065,ADA/USD,-0.0905660510003324,-0.00483712404727818,-0.004825444002950374
2025-09-18 11:00:00,0.913835,0.915954,0.912476,0.913517,193576.4622471,ADA/USD,-0.09045329359448706,0.00011275740584533456,0.00011276376320057402
2025-09-18 12:00:00,0.913517,0.917115,0.911746,0.914133,218010.81237267,ADA/USD,-0.08977920389095996,0.0006740897035271004,0.0006743169530505355
2025-09-18 13:00:00,0.913919,0.919526,0.9091,0.914221,221074.24210495,ADA/USD,-0.08968294244479807,9.626144616188548e-05,9.626607944346333e-05
2025-09-18 14:00:00,0.914986,0.923504,0.914284,0.923492,851731.73201753,ADA/USD,-0.079593142076628,0.010089800368170074,0.01014087403374031
2025-09-18 15:00:00,0.923492,0.928732,0.918985,0.927164,779562.91713336,ADA/USD,-0.07562481428499937,0.003968327791628631,0.0039762120299904335
2025-09-18 16:00:00,0.927846,0.928772,0.922859,0.924888,472986.62930345,ADA/USD,-0.07808262988169876,-0.0024578155966993864,-0.0024547976409782235
2025-09-18 17:00:00,0.924888,0.933594,0.924466,0.931918,571256.54997048,ADA/USD,-0.07051045099988032,0.007572178881818437,0.007600920327650362
2025-09-18 18:00:00,0.931753,0.93898,0.930001,0.938404,811293.7874163,ADA/USD,-0.06357471907736102,0.006935731922519298,0.006959839814232538
2025-09-18 19:00:00,0.93832,0.93832,0.925564,0.93,1715332.94751702,ADA/USD,-0.07257069283483537,-0.008995973757474351,-0.008955631050165946
2025-09-18 20:00:00,0.929999,0.9335,0.928965,0.930485,355658.77115172,ADA/USD,-0.07204932339516103,0.0005213694396743462,0.0005215053763441002
2025-09-18 21:00:00,0.930258,0.931478,0.925821,0.928216,340042.89640564,ADA/USD,-0.07449081465933191,-0.0024414912641708836,-0.0024385132484671113
2025-09-18 22:00:00,0.92819,0.929504,0.921846,0.922637,527086.08879046,ADA/USD,-0.08051940460880182,-0.006028589949469906,-0.006010454463185266
2025-09-18 23:00:00,0.92296,0.925257,0.914995,0.924542,1483895.57713068,ADA/USD,-0.07845679922472532,0.002062605384076502,0.002064734017820591
2025-09-19 00:00:00,0.924542,0.934,0.924542,0.934,319763.49845464,ADA/USD,-0.06827884075329438,0.010177958471430937,0.010229930062668924
2025-09-19 01:00:00,0.934399,0.937106,0.9284,0.933014,309159.77493199,ADA/USD,-0.06933507288831568,-0.0010562321350213039,-0.0010556745182013216
2025-09-19 02:00:00,0.932154,0.933741,0.924551,0.925305,750895.91204871,ADA/USD,-0.07763186608888278,-0.008296793200567101,-0.008262469802167938
2025-09-19 03:00:00,0.925273,0.931849,0.918893,0.919201,355829.57698052,ADA/USD,-0.0842504645456589,-0.00661859845677612,-0.006596743776376424
2025-09-19 04:00:00,0.919223,0.922441,0.907981,0.922441,996678.79598617,ADA/USD,-0.08073186175233432,0.0035186027933245823,0.0035248003429064756
2025-09-19 05:00:00,0.922258,0.922844,0.912963,0.915613,257583.3842444,ADA/USD,-0.08816149266463447,-0.007429630912300145,-0.00740209942966541
2025-09-19 06:00:00,0.914957,0.914958,0.903567,0.904712,304645.51682116,ADA/USD,-0.10013861797297204,-0.011977125308337569,-0.011905685043790415
2025-09-19 07:00:00,0.904703,0.909286,0.902681,0.90514,303038.82094701,ADA/USD,-0.09966565111382716,0.0004729668591448716,0.00047307872560553577
2025-09-19 08:00:00,0.904175,0.911787,0.903811,0.907939,337477.10853319,ADA/USD,-0.09657808325430249,0.003087567859524673,0.003092339306626668
2025-09-19 09:00:00,0.908365,0.911574,0.901274,0.902409,361726.47491577,ADA/USD,-0.10268742488382133,-0.006109341629518844,-0.006090717548205338
2025-09-19 10:00:00,0.902409,0.905175,0.9012,0.903369,222207.77525062,ADA/USD,-0.10162417116111495,0.001063253722706381,0.0010638191773353345
2025-09-19 11:00:00,0.903434,0.903567,0.892999,0.896311,2342668.19754946,ADA/USD,-0.10946782801757057,-0.00784365685645562,-0.007812975650038911
2025-09-19 12:00:00,0.896311,0.902795,0.89631,0.899761,395498.19750898,ADA/USD,-0.10562610647950191,0.0038417215380686653,0.0038491104092219786
2025-09-19 13:00:00,0.89976,0.908233,0.898813,0.906768,341369.49796813,ADA/USD,-0.09786864989953079,0.007757456579971123,0.00778762360226759
2025-09-19 14:00:00,0.907172,0.908593,0.896476,0.899462,278159.23421135,ADA/USD,-0.1059584721759748,-0.008089822276444017,-0.008057187726077664
2025-09-19 15:00:00,0.899457,0.899457,0.890933,0.897148,581100.67218042,ADA/USD,-0.10853443610756025,-0.0025759639315854482,-0.0025726489835035116
2025-09-19 16:00:00,0.897147,0.90559,0.895974,0.904919,2321426.5407197,ADA/USD,-0.09990984205025309,0.008624594057307158,0.008661893020995404
2025-09-19 17:00:00,0.904919,0.904919,0.895777,0.8977,1866402.69532163,ADA/USD,-0.10791934221949422,-0.008009500169241124,-0.007977509589256027
2025-09-19 18:00:00,0.897601,0.898875,0.891776,0.896414,432297.59223671,ADA/USD,-0.10935291914965897,-0.0014335769301647566,-0.0014325498496157163
2025-09-19 19:00:00,0.896414,0.898612,0.895208,0.895401,256223.61107361,ADA/USD,-0.1104836163565969,-0.001130697206937925,-0.0011300582097112377
2025-09-19 20:00:00,0.8954,0.898789,0.893001,0.893001,207083.58810033,ADA/USD,-0.11316757828543629,-0.002683961928839393,-0.0026803633232483914
2025-09-19 21:00:00,0.893439,0.896799,0.89,0.896799,168126.15779738,ADA/USD,-0.10892352230063373,0.0042440559848025555,0.0042530747445970185
2025-09-19 22:00:00,0.896799,0.898526,0.895905,0.896221,646943.95766548,ADA/USD,-0.10956824463504301,-0.0006447223344092784,-0.0006445145456227541
2025-09-19 23:00:00,0.896113,0.896113,0.885682,0.890624,1010086.61690966,ADA/USD,-0.11583293833276963,-0.006264693697726614,-0.0062451114178311284
2025-09-20 00:00:00,0.890624,0.897539,0.88872,0.8972,80872.01563946,ADA/USD,-0.1084764763360838,0.007356461996685826,0.0073835872377119305
2025-09-20 01:00:00,0.8972,0.8972,0.891716,0.895323,106087.57616132,ADA/USD,-0.11057073195905641,-0.0020942556229726073,-0.002092064199732513
2025-09-20 02:00:00,0.895,0.896547,0.889548,0.896547,72805.10742784,ADA/USD,-0.10920456120964368,0.0013661707494127262,0.0013671043857914622
2025-09-20 03:00:00,0.896705,0.896705,0.891854,0.894608,55638.32907733,ADA/USD,-0.11136964547921986,-0.0021650842695761785,-0.00216274216521839
2025-09-20 04:00:00,0.894031,0.896239,0.891867,0.894987,29950.96611311,ADA/USD,-0.11094608595243738,0.00042355952678248265,0.0004236492407847514
2025-09-20 05:00:00,0.895269,0.899503,0.893775,0.899503,92236.05392021,ADA/USD,-0.10591289041089635,0.0050331955415410246,0.00504588334802647
2025-09-20 06:00:00,0.899133,0.903165,0.897566,0.90217,115091.98979814,ADA/USD,-0.10295230661124627,0.002960583799650085,0.0029649706560177513
2025-09-20 07:00:00,0.90217,0.906755,0.901102,0.90563,131313.43560934,ADA/USD,-0.0991244448734318,0.003827861737814464,0.0038351973574826115
2025-09-20 08:00:00,0.905944,0.906771,0.894866,0.894866,308406.59407184,ADA/USD,-0.11108129258693111,-0.011956847713499308,-0.01188564866446562
2025-09-20 09:00:00,0.894866,0.89649,0.890002,0.891701,130847.56454081,ADA/USD,-0.11462440438852856,-0.0035431118015974428,-0.003536842387575456
2025-09-20 10:00:00,0.8917,0.894169,0.888519,0.889416,153828.93209638,ADA/USD,-0.11719021141140508,-0.0025658070228765234,-0.00256251815350661
2025-09-20 11:00:00,0.889638,0.895801,0.887967,0.895323,1086279.08114695,ADA/USD,-0.11057073195905641,0.00661947945234867,0.006641436628079589
2025-09-20 12:00:00,0.895894,0.895894,0.892063,0.895213,39340.85508595,ADA/USD,-0.11069360019531452,-0.0001228682362581085,-0.00012286068826550256
2025-09-20 13:00:00,0.895333,0.899185,0.893581,0.896647,309565.80163955,ADA/USD,-0.10909302838039749,0.0016005718149170317,0.0016018534136568174
2025-09-20 14:00:00,0.896218,0.899906,0.892925,0.898745,186939.26673804,ADA/USD,-0.10675593324469228,0.0023370951357052083,0.002339828271326505
2025-09-20 15:00:00,0.898754,0.904605,0.898611,0.900309,272818.3019793,ADA/USD,-0.10501724124989484,0.0017386919947974394,0.0017402043961300961
2025-09-20 16:00:00,0.900803,0.903606,0.89266,0.899298,144634.64540526,ADA/USD,-0.10614082001610285,-0.0011235787662080138,-0.0011229477879260985
2025-09-20 17:00:00,0.899298,0.899298,0.89348,0.89438,114600.24646637,ADA/USD,-0.11162453819089198,-0.005483718174789126,-0.005468710038274427
2025-09-20 18:00:00,0.894115,0.894299,0.890821,0.891915,142556.63173044,ADA/USD,-0.1143844424224698,-0.00275990423157782,-0.0027560991972092053
2025-09-20 19:00:00,0.891598,0.894626,0.890599,0.891837,62206.35225853,ADA/USD,-0.11447189852628888,-8.745610381907798e-05,-8.745227964546132e-05
2025-09-20 20:00:00,0.891165,0.89537,0.891165,0.894771,59338.92962111,ADA/USD,-0.11118745936833907,0.003284439157949806,0.0032898388382629484
2025-09-20 21:00:00,0.894652,0.898464,0.893987,0.896568,62545.96655839,ADA/USD,-0.10918113828361717,0.0020063210847219015,0.002008335093560243
2025-09-20 22:00:00,0.896569,0.897023,0.893679,0.896238,70605.39343159,ADA/USD,-0.10954927627928096,-0.000368137995663792,-0.0003680702411864578
2025-09-20 23:00:00,0.896238,0.896238,0.891936,0.893371,21621.84390676,ADA/USD,-0.11275333085512389,-0.0032040545758429267,-0.0031989270707111217
2025-09-21 00:00:00,0.893495,0.897886,0.890741,0.896482,40066.18595325,ADA/USD,-0.10927706421994463,0.003476266635179262,0.0034823158575776336
2025-09-21 01:00:00,0.896482,0.89797,0.891756,0.892663,156419.64910414,ADA/USD,-0.11354614895050742,-0.004269084730562797,-0.004259985141921385
2025-09-21 02:00:00,0.892337,0.897307,0.890818,0.896901,91905.35348133,ADA/USD,-0.10880979090730165,0.004736358043205768,0.004747592316473259
2025-09-21 03:00:00,0.896901,0.899132,0.89538,0.898853,143785.85984317,ADA/USD,-0.1066357728972398,0.002174018010061854,0.0021763829006768987
2025-09-21 04:00:00,0.898891,0.899309,0.896895,0.898085,52042.32295941,ADA/USD,-0.10749056037100053,-0.0008547874737607347,-0.0008544222470192597
2025-09-21 05:00:00,0.898323,0.900503,0.897354,0.899714,37937.65545074,ADA/USD,-0.10567834393766133,0.0018122164333392032,0.0018138594899146376
2025-09-21 06:00:00,0.9,0.902351,0.9,0.900102,161220.46357839,ADA/USD,-0.10524718874623004,0.00043115519143129,0.0004312481521904221
2025-09-21 07:00:00,0.900172,0.901781,0.899344,0.899901,108641.45740954,ADA/USD,-0.10547052170827007,-0.00022333296204002373,-0.0002233080250905184
2025-09-21 08:00:00,0.90021,0.900505,0.892052,0.892689,62326.35098266,ADA/USD,-0.11351702304144096,-0.008046501333170891,-0.00801421489697196
2025-09-21 09:00:00,0.89265,0.892683,0.877426,0.8864,3870407.43788621,ADA/USD,-0.12058696298911772,-0.007069939947676768,-0.007045006715664659
2025-09-21 10:00:00,0.885404,0.886297,0.882101,0.882101,176709.8476281,ADA/USD,-0.12544871705974298,-0.0048617540706252516,-0.004849954873646145
2025-09-21 11:00:00,0.882,0.885027,0.881322,0.883645,140114.40628836,ADA/USD,-0.1236998807112333,0.0017488363485096692,0.0017503664546349995
2025-09-21 12:00:00,0.882834,0.888105,0.882399,0.8861,330599.60121052,ADA/USD,-0.12092546792888033,0.002774412782352978,0.002778265027244986
2025-09-21 13:00:00,0.886144,0.889421,0.885751,0.888564,79482.59145304,ADA/USD,-0.11814860246778865,0.002776865461091682,0.002780724523191447
2025-09-21 14:00:00,0.888766,0.8905,0.885672,0.885672,1022333.08356153,ADA/USD,-0.12140860007943377,-0.003259997611645124,-0.0032546895890448457
2025-09-21 15:00:00,0.88562,0.89118,0.884622,0.886635,2566649.67068994,ADA/USD,-0.12032188079798661,0.0010867192814471571,0.001087309974798778
2025-09-21 16:00:00,0.886635,0.888328,0.877724,0.88,1575479.7549008,ADA/USD,-0.12783337150988489,-0.007511490711898272,-0.007483349969265807
2025-09-21 17:00:00,0.88,0.887152,0.876,0.886978,586404.62603746,ADA/USD,-0.11993509968589942,0.007898271823985462,0.007929545454545606
2025-09-21 18:00:00,0.886978,0.89,0.885668,0.89,840165.71095434,ADA/USD,-0.11653381625595151,0.0034012834299479155,0.003407074358101392
2025-09-21 19:00:00,0.889999,0.889999,0.883407,0.88881,100913.26652592,ADA/USD,-0.11787178959489775,-0.0013379733389462384,-0.0013370786516854194
2025-09-21 20:00:00,0.888811,0.889403,0.885916,0.887368,73455.94380792,ADA/USD,-0.11949550108869174,-0.0016237114937939917,-0.0016223939874663307
2025-09-21 21:00:00,0.887376,0.887771,0.883565,0.885248,308029.2026355,ADA/USD,-0.12188744724147578,-0.0023919461527840413,-0.002389087729104511
2025-09-21 22:00:00,0.885001,0.888515,0.880678,0.888206,339027.75250829,ADA/USD,-0.11855158091164424,0.003335866329831544,0.003341436524002317
2025-09-21 23:00:00,0.888207,0.888387,0.882299,0.8842,954424.15155338,ADA/USD,-0.12307199758999424,-0.0045204166783500005,-0.004510214972652804
2025-09-22 00:00:00,0.88434,0.887733,0.862029,0.865354,790048.93520342,ADA/USD,-0.14461660721469377,-0.021544609624699534,-0.02131418231169424
2025-09-22 01:00:00,0.864808,0.872283,0.863,0.864072,575167.75457856,ADA/USD,-0.1460991803167775,-0.0014825731020837174,-0.0014814746335025664
2025-09-22 02:00:00,0.865009,0.865594,0.846351,0.85327,1645660.63563867,ADA/USD,-0.15867925168098632,-0.012580071364208828,-0.012501273042061278
2025-09-22 03:00:00,0.853243,0.857772,0.851609,0.855625,2864870.04162471,ADA/USD,-0.15592308293942375,0.0027561687415625646,0.0027599704665579594
2025-09-22 04:00:00,0.855913,0.856743,0.851529,0.853812,237801.13861146,ADA/USD,-0.1580442499432696,-0.0021211670038458474,-0.0021189189189189106
2025-09-22 05:00:00,0.853531,0.853742,0.836,0.836,2563871.29514153,ADA/USD,-0.17912666589743548,-0.02108241595416588,-0.02086173537031577
2025-09-22 06:00:00,0.836,0.836806,0.791554,0.825002,6184607.04212197,ADA/USD,-0.19236946840797028,-0.013242802510534807,-0.01315550239234442
2025-09-22 07:00:00,0.825002,0.825236,0.818112,0.818113,1933533.65713781,ADA/USD,-0.20075481011080018,-0.008385341702829896,-0.008350282787193297
2025-09-22 08:00:00,0.818113,0.823363,0.81407,0.821321,507045.06723138,ADA/USD,-0.1968412593433474,0.003913550767452784,0.003921218706951279
2025-09-22 09:00:00,0.821338,0.822022,0.814478,0.815147,234409.81776773,ADA/USD,-0.20438681390748462,-0.007545554564137219,-0.0075171583339522785
2025-09-22 10:00:00,0.815535,0.828261,0.813179,0.825986,2599425.34715096,ADA/USD,-0.19117745475733988,0.013209359150144734,0.01329698815060354
2025-09-22 11:00:00,0.825966,0.828298,0.821993,0.822899,1087521.89434406,ADA/USD,-0.1949218075856935,-0.0037443528283536143,-0.0037373514805335573
2025-09-22 12:00:00,0.823015,0.828404,0.820348,0.828209,727122.55358431,ADA/USD,-0.18848974098936241,0.006432066596331082,0.006452796758775969
2025-09-22 13:00:00,0.828209,0.8317,0.823959,0.830693,2410081.81112654,ADA/USD,-0.18549498680076035,0.0029947541886020668,0.002999242944715652
2025-09-22 14:00:00,0.830928,0.833112,0.824039,0.825442,1998798.38243855,ADA/USD,-0.19183627853854845,-0.006341291737788107,-0.006321228179363536
2025-09-22 15:00:00,0.825658,0.827457,0.819542,0.820714,854047.29554936,ADA/USD,-0.1975805858834625,-0.005744307344914046,-0.005727840357044989
2025-09-22 16:00:00,0.820713,0.827543,0.819683,0.820534,127737.90724244,ADA/USD,-0.19779993116305675,-0.00021934527959424632,-0.00021932122517720476
2025-09-22 17:00:00,0.821001,0.82371,0.8187,0.822654,257597.36517106,ADA/USD,-0.19521957982616264,0.0025803513368941045,0.0025836833086745337
2025-09-22 18:00:00,0.822542,0.823031,0.819201,0.819201,327972.54811907,ADA/USD,-0.19942580399451382,-0.004206224168351175,-0.004197390397421064
2025-09-22 19:00:00,0.819202,0.819597,0.81454,0.81485,332596.27360609,ADA/USD,-0.20475123176013932,-0.005325427765625501,-0.005311272813387724
2025-09-22 20:00:00,0.815261,0.824003,0.81313,0.823276,1770012.83565401,ADA/USD,-0.1944637760804271,0.010287455679712232,0.010340553476099856
2025-09-22 21:00:00,0.822553,0.827709,0.821201,0.82742,191491.01887357,ADA/USD,-0.18944285314157613,0.005020922938850952,0.005033548894902928
2025-09-22 22:00:00,0.826245,0.826919,0.82414,0.825094,145252.81216162,ADA/USD,-0.1922579597441164,-0.0028151066025402793,-0.002811147905537714
2025-09-22 23:00:00,0.824941,0.826197,0.823978,0.825659,284831.34295136,ADA/USD,-0.19157342362991542,0.0006845361142009954,0.0006847704625170259
2025-09-23 00:00:00,0.825999,0.829452,0.823067,0.82324,289507.1907089,ADA/USD,-0.19450750477787768,-0.0029340811479622586,-0.0029297809386200635
2025-09-23 01:00:00,0.823228,0.823416,0.815803,0.815803,210391.69826842,ADA/USD,-0.2035823747335357,-0.00907486995565801,-0.00903381759875621
2025-09-23 02:00:00,0.81692,0.820784,0.808873,0.810834,368707.95955749,ADA/USD,-0.2096919313910412,-0.0061095566575055105,-0.006090931266494404
2025-09-23 03:00:00,0.81,0.828,0.8043,0.822801,602571.63130062,ADA/USD,-0.19504090584189557,0.01465102554914563,0.014758877896092093
2025-09-23 04:00:00,0.822801,0.824541,0.815368,0.818873,254927.91341802,ADA/USD,-0.19982627430828917,-0.0047853684663936025,-0.004773936832842995
2025-09-23 05:00:00,0.819133,0.822605,0.815395,0.819601,1000430.49055823,ADA/USD,-0.1989376425107672,0.000888631797521966,0.000889026747737498
2025-09-23 06:00:00,0.818906,0.82741,0.818006,0.826901,223486.43716981,ADA/USD,-0.1900703009186728,0.008867341592094402,0.008906772929754725
2025-09-23 07:00:00,0.826901,0.830364,0.822959,0.82453,789721.9752952,ADA/USD,-0.19294175195613064,-0.0028714510374578395,-0.0028673323650594273
2025-09-23 08:00:00,0.824629,0.826286,0.821147,0.826275,744293.69372397,ADA/USD,-0.19082763108789877,0.0021141208682318724,0.002116357197433638
2025-09-23 09:00:00,0.826204,0.829401,0.821527,0.823082,962963.38942116,ADA/USD,-0.19469944778840062,-0.003871816700501851,-0.0038643308825754286
2025-09-23 10:00:00,0.82292,0.824971,0.821991,0.823772,119502.3038506,ADA/USD,-0.19386148639003103,0.0008379613983695855,0.0008383125861093355
2025-09-23 11:00:00,0.823501,0.824205,0.82,0.822966,115589.21614229,ADA/USD,-0.19484039143061765,-0.0009789050405866195,-0.0009784260693492808
2025-09-23 12:00:00,0.822966,0.82644,0.820656,0.823809,134055.73925563,ADA/USD,-0.19381657205804215,0.0010238193725755074,0.0010243436545374074
2025-09-23 13:00:00,0.823753,0.82525,0.820328,0.821933,85137.42221684,ADA/USD,-0.19609639576377177,-0.0022798237057296278,-0.002277226881473693
2025-09-23 14:00:00,0.821643,0.826158,0.817333,0.819194,947949.15288701,ADA/USD,-0.19943434894246595,-0.003337953178694175,-0.003332388406354303
2025-09-23 15:00:00,0.818035,0.826921,0.816504,0.82279,2450689.00483683,ADA/USD,-0.19505427489897006,0.004380074043495885,0.004389680588480882
2025-09-23 16:00:00,0.82279,0.829555,0.818116,0.827194,120296.19306053,ADA/USD,-0.18971602863919126,0.0053382462597788005,0.005352520084104029
2025-09-23 17:00:00,0.827194,0.827194,0.812999,0.815748,2289183.45758249,ADA/USD,-0.20364979524324792,-0.013933766604056652,-0.013837140985065166
